               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 335,            0.024035,            0.006606,                   0,              0.9851,               0.983,             0.98638,             0.82387,            0.014284,           0.0027202,                   0,           0.0039855,           0.0039855,           0.0039855
                 336,            0.023567,           0.0067847,                   0,             0.98544,             0.98336,             0.98671,             0.82457,            0.014262,           0.0027168,                   0,           0.0039638,           0.0039638,           0.0039638
                 337,            0.023674,           0.0066282,                   0,             0.98543,             0.98301,             0.98644,             0.82335,            0.014235,           0.0027128,                   0,           0.0039422,           0.0039422,           0.0039422
                 338,            0.023766,           0.0066828,                   0,              0.9858,             0.98336,             0.98671,             0.82443,            0.014212,           0.0027085,                   0,           0.0039207,           0.0039207,           0.0039207
                 339,            0.023862,           0.0065239,                   0,             0.98544,             0.98336,             0.98691,             0.82536,            0.014192,           0.0027045,                   0,           0.0038993,           0.0038993,           0.0038993
                 340,            0.023452,           0.0065648,                   0,             0.98509,             0.98336,              0.9869,              0.8259,            0.014172,           0.0027006,                   0,            0.003878,            0.003878,            0.003878
                 341,            0.023661,           0.0065411,                   0,             0.98511,             0.98335,             0.98708,             0.82625,            0.014148,           0.0026963,                   0,           0.0038567,           0.0038567,           0.0038567
                 342,            0.023283,           0.0064991,                   0,              0.9851,             0.98336,             0.98715,             0.82639,            0.014119,           0.0026926,                   0,           0.0038355,           0.0038355,           0.0038355
                 343,            0.023476,           0.0065173,                   0,              0.9851,             0.98336,             0.98712,             0.82724,            0.014086,            0.002688,                   0,           0.0038144,           0.0038144,           0.0038144
                 344,            0.023551,           0.0065217,                   0,             0.98439,             0.98372,             0.98724,             0.82651,            0.014058,           0.0026842,                   0,           0.0037934,           0.0037934,           0.0037934
                 345,            0.023401,            0.006571,                   0,              0.9851,             0.98336,             0.98726,             0.82708,            0.014033,           0.0026806,                   0,           0.0037725,           0.0037725,           0.0037725
                 346,            0.023288,           0.0064292,                   0,             0.98407,             0.98406,             0.98695,             0.82772,            0.014006,           0.0026766,                   0,           0.0037517,           0.0037517,           0.0037517
                 347,            0.023234,           0.0061833,                   0,             0.98338,             0.98478,             0.98693,             0.82798,            0.013982,           0.0026736,                   0,           0.0037309,           0.0037309,           0.0037309
                 348,            0.023185,            0.006478,                   0,             0.98339,              0.9851,             0.98735,             0.82872,            0.013953,           0.0026698,                   0,           0.0037103,           0.0037103,           0.0037103
                 349,            0.023673,           0.0064803,                   0,             0.98406,             0.98407,             0.98709,             0.82891,            0.013927,           0.0026662,                   0,           0.0036897,           0.0036897,           0.0036897
                 350,            0.023465,           0.0065852,                   0,             0.98373,             0.98442,             0.98718,             0.82903,            0.013903,           0.0026629,                   0,           0.0036692,           0.0036692,           0.0036692
                 351,            0.023047,           0.0064401,                   0,             0.98373,             0.98441,             0.98723,             0.82824,            0.013882,           0.0026602,                   0,           0.0036489,           0.0036489,           0.0036489
                 352,            0.023108,           0.0065455,                   0,             0.98441,              0.9837,             0.98752,             0.82904,            0.013867,           0.0026579,                   0,           0.0036286,           0.0036286,           0.0036286
                 353,            0.022739,           0.0063483,                   0,             0.98339,             0.98477,             0.98748,             0.82929,            0.013846,           0.0026559,                   0,           0.0036084,           0.0036084,           0.0036084
                 354,            0.023195,           0.0066427,                   0,             0.98373,             0.98477,             0.98758,             0.83048,            0.013826,           0.0026529,                   0,           0.0035883,           0.0035883,           0.0035883
                 355,            0.023207,           0.0065999,                   0,             0.98302,             0.98478,             0.98759,             0.83093,              0.0138,           0.0026493,                   0,           0.0035683,           0.0035683,           0.0035683
                 356,            0.023259,            0.006477,                   0,             0.98303,             0.98442,              0.9876,             0.83155,            0.013781,            0.002646,                   0,           0.0035484,           0.0035484,           0.0035484
                 357,            0.022923,           0.0064441,                   0,             0.98372,             0.98407,             0.98758,             0.83162,            0.013763,           0.0026432,                   0,           0.0035286,           0.0035286,           0.0035286
                 358,            0.022475,           0.0063349,                   0,             0.98372,             0.98407,             0.98762,             0.83169,            0.013745,           0.0026409,                   0,           0.0035088,           0.0035088,           0.0035088
                 359,            0.023323,            0.006443,                   0,             0.98372,             0.98407,             0.98767,             0.83135,            0.013732,            0.002638,                   0,           0.0034892,           0.0034892,           0.0034892
                 360,            0.022911,           0.0063776,                   0,             0.98407,             0.98442,             0.98802,             0.83175,            0.013711,           0.0026353,                   0,           0.0034697,           0.0034697,           0.0034697
                 361,            0.023286,           0.0064708,                   0,             0.98407,             0.98442,             0.98798,             0.83222,            0.013694,           0.0026326,                   0,           0.0034503,           0.0034503,           0.0034503
                 362,            0.023198,           0.0064744,                   0,             0.98407,             0.98442,             0.98787,              0.8321,            0.013675,             0.00263,                   0,            0.003431,            0.003431,            0.003431
                 363,            0.022923,           0.0064819,                   0,             0.98408,             0.98442,             0.98801,             0.83265,            0.013656,           0.0026273,                   0,           0.0034118,           0.0034118,           0.0034118
                 364,            0.022657,           0.0062083,                   0,             0.98476,             0.98407,             0.98776,              0.8336,            0.013632,           0.0026246,                   0,           0.0033927,           0.0033927,           0.0033927
                 365,            0.022912,           0.0064749,                   0,             0.98477,             0.98405,             0.98814,             0.83331,            0.013606,           0.0026217,                   0,           0.0033737,           0.0033737,           0.0033737
                 366,            0.022724,           0.0064616,                   0,             0.98477,             0.98401,             0.98814,             0.83376,             0.01359,           0.0026197,                   0,           0.0033548,           0.0033548,           0.0033548
                 367,            0.022741,           0.0063835,                   0,             0.98477,             0.98442,             0.98772,             0.83412,            0.013575,           0.0026174,                   0,            0.003336,            0.003336,            0.003336
                 368,            0.022393,           0.0063849,                   0,             0.98477,             0.98442,             0.98774,             0.83407,            0.013558,           0.0026149,                   0,           0.0033173,           0.0033173,           0.0033173
                 369,            0.022267,           0.0063349,                   0,             0.98408,             0.98442,             0.98773,             0.83424,            0.013543,           0.0026128,                   0,           0.0032987,           0.0032987,           0.0032987
                 370,            0.022524,           0.0062417,                   0,             0.98373,             0.98478,             0.98777,             0.83419,            0.013528,           0.0026102,                   0,           0.0032802,           0.0032802,           0.0032802
                 371,            0.022355,            0.006315,                   0,             0.98408,             0.98477,              0.9878,             0.83504,            0.013512,            0.002608,                   0,           0.0032618,           0.0032618,           0.0032618
                 372,            0.022046,           0.0062425,                   0,             0.98373,             0.98478,             0.98783,             0.83584,            0.013491,           0.0026053,                   0,           0.0032435,           0.0032435,           0.0032435
                 373,            0.022475,           0.0064677,                   0,              0.9858,             0.98331,             0.98782,             0.83648,            0.013472,           0.0026022,                   0,           0.0032254,           0.0032254,           0.0032254
                 374,            0.022013,           0.0063894,                   0,             0.98442,             0.98478,             0.98783,              0.8367,            0.013456,           0.0025998,                   0,           0.0032073,           0.0032073,           0.0032073
                 375,            0.022262,           0.0063343,                   0,             0.98408,             0.98478,             0.98782,             0.83712,            0.013435,           0.0025978,                   0,           0.0031894,           0.0031894,           0.0031894
                 376,            0.022176,           0.0063425,                   0,             0.98374,             0.98513,             0.98789,             0.83773,            0.013421,           0.0025955,                   0,           0.0031716,           0.0031716,           0.0031716
                 377,            0.022192,           0.0061743,                   0,             0.98537,             0.98372,             0.98797,             0.83789,            0.013407,           0.0025934,                   0,           0.0031539,           0.0031539,           0.0031539
                 378,            0.022246,           0.0063354,                   0,             0.98543,             0.98372,             0.98801,              0.8371,            0.013389,           0.0025911,                   0,           0.0031363,           0.0031363,           0.0031363
                 379,             0.02245,           0.0063935,                   0,             0.98478,             0.98477,             0.98806,             0.83736,            0.013368,           0.0025884,                   0,           0.0031188,           0.0031188,           0.0031188
                 380,            0.022042,           0.0063493,                   0,             0.98478,             0.98513,             0.98814,             0.83784,            0.013351,            0.002586,                   0,           0.0031014,           0.0031014,           0.0031014
                 381,            0.022178,           0.0061057,                   0,             0.98444,             0.98513,             0.98803,              0.8386,            0.013334,           0.0025838,                   0,           0.0030841,           0.0030841,           0.0030841
                 382,            0.022626,           0.0063679,                   0,             0.98513,             0.98476,             0.98804,             0.83938,            0.013314,           0.0025812,                   0,            0.003067,            0.003067,            0.003067
                 383,            0.022518,           0.0063009,                   0,             0.98616,             0.98367,             0.98827,             0.84021,            0.013294,           0.0025782,                   0,           0.0030499,           0.0030499,           0.0030499
                 384,            0.022021,           0.0061889,                   0,             0.98512,              0.9844,             0.98826,             0.84091,            0.013277,           0.0025761,                   0,            0.003033,            0.003033,            0.003033
                 385,            0.021945,           0.0061429,                   0,             0.98579,             0.98407,             0.98823,              0.8406,            0.013259,           0.0025738,                   0,           0.0030162,           0.0030162,           0.0030162
                 386,            0.021987,           0.0062539,                   0,             0.98544,             0.98442,             0.98823,             0.84078,            0.013242,           0.0025719,                   0,           0.0029996,           0.0029996,           0.0029996
                 387,            0.022314,            0.006253,                   0,             0.98616,             0.98371,             0.98854,             0.84087,            0.013226,           0.0025695,                   0,            0.002983,            0.002983,            0.002983
                 388,            0.021953,           0.0063495,                   0,             0.98617,             0.98406,             0.98856,             0.84081,             0.01321,           0.0025677,                   0,           0.0029666,           0.0029666,           0.0029666
                 389,            0.021903,           0.0061828,                   0,             0.98617,              0.9844,             0.98859,             0.84174,            0.013194,           0.0025653,                   0,           0.0029502,           0.0029502,           0.0029502
                 390,            0.022009,           0.0061593,                   0,             0.98651,             0.98442,             0.98863,             0.84198,            0.013179,           0.0025631,                   0,            0.002934,            0.002934,            0.002934
                 391,            0.021839,           0.0062224,                   0,             0.98651,             0.98442,             0.98866,             0.84225,            0.013164,           0.0025614,                   0,           0.0029179,           0.0029179,           0.0029179
                 392,            0.021889,           0.0063537,                   0,             0.98651,             0.98442,             0.98873,             0.84295,             0.01315,           0.0025598,                   0,            0.002902,            0.002902,            0.002902
                 393,            0.021781,           0.0062095,                   0,             0.98651,             0.98442,             0.98877,             0.84308,            0.013135,            0.002558,                   0,           0.0028862,           0.0028862,           0.0028862
                 394,             0.02212,           0.0061564,                   0,             0.98652,             0.98442,             0.98881,             0.84311,            0.013123,           0.0025562,                   0,           0.0028704,           0.0028704,           0.0028704
                 395,            0.021795,           0.0062479,                   0,             0.98617,             0.98477,             0.98888,             0.84303,            0.013108,           0.0025539,                   0,           0.0028548,           0.0028548,           0.0028548
                 396,            0.021544,            0.006056,                   0,             0.98618,             0.98512,               0.989,             0.84315,            0.013093,           0.0025516,                   0,           0.0028394,           0.0028394,           0.0028394
                 397,            0.021756,            0.006176,                   0,             0.98618,             0.98511,             0.98908,             0.84336,            0.013077,           0.0025495,                   0,            0.002824,            0.002824,            0.002824
                 398,            0.021771,           0.0061673,                   0,             0.98617,             0.98513,             0.98919,             0.84345,            0.013063,           0.0025471,                   0,           0.0028088,           0.0028088,           0.0028088
                 399,            0.021364,            0.006138,                   0,             0.98617,             0.98513,             0.98924,             0.84332,            0.013052,           0.0025455,                   0,           0.0027937,           0.0027937,           0.0027937
                 400,            0.021575,            0.006036,                   0,             0.98618,             0.98513,             0.98942,             0.84389,            0.013035,           0.0025439,                   0,           0.0027788,           0.0027788,           0.0027788
                 401,             0.02134,           0.0059986,                   0,             0.98618,             0.98513,             0.98951,             0.84394,            0.013021,           0.0025422,                   0,           0.0027639,           0.0027639,           0.0027639
                 402,            0.021725,           0.0061203,                   0,             0.98617,             0.98513,             0.98959,             0.84414,             0.01301,           0.0025407,                   0,           0.0027492,           0.0027492,           0.0027492
                 403,            0.021695,           0.0061572,                   0,             0.98617,             0.98513,             0.98967,             0.84421,               0.013,           0.0025394,                   0,           0.0027346,           0.0027346,           0.0027346
                 404,            0.021168,           0.0059934,                   0,             0.98618,             0.98513,             0.98881,             0.84447,             0.01299,           0.0025378,                   0,           0.0027202,           0.0027202,           0.0027202
                 405,            0.021431,           0.0060919,                   0,             0.98618,             0.98513,             0.98879,             0.84471,            0.012978,           0.0025357,                   0,           0.0027059,           0.0027059,           0.0027059
                 406,            0.021462,           0.0061489,                   0,             0.98618,             0.98513,             0.98972,              0.8448,            0.012962,           0.0025336,                   0,           0.0026917,           0.0026917,           0.0026917
                 407,            0.021353,           0.0059409,                   0,             0.98617,             0.98513,             0.98979,             0.84496,            0.012948,           0.0025317,                   0,           0.0026776,           0.0026776,           0.0026776
                 408,            0.021342,           0.0062184,                   0,             0.98618,             0.98512,             0.98982,             0.84482,            0.012937,           0.0025305,                   0,           0.0026637,           0.0026637,           0.0026637
                 409,            0.021226,           0.0062784,                   0,             0.98618,             0.98512,             0.98983,              0.8448,            0.012927,           0.0025292,                   0,           0.0026499,           0.0026499,           0.0026499
                 410,            0.021169,           0.0061495,                   0,             0.98618,             0.98512,             0.98981,             0.84498,            0.012917,           0.0025276,                   0,           0.0026362,           0.0026362,           0.0026362
                 411,            0.021058,           0.0060102,                   0,             0.98618,             0.98512,             0.98988,             0.84515,            0.012905,           0.0025258,                   0,           0.0026227,           0.0026227,           0.0026227
                 412,            0.021665,           0.0060074,                   0,             0.98584,             0.98549,             0.99034,             0.84616,            0.012892,           0.0025243,                   0,           0.0026093,           0.0026093,           0.0026093
                 413,             0.02127,           0.0058796,                   0,             0.98653,             0.98512,              0.9904,              0.8461,            0.012883,           0.0025232,                   0,            0.002596,            0.002596,            0.002596
                 414,            0.021523,           0.0060068,                   0,             0.98687,             0.98478,             0.99045,             0.84612,            0.012873,           0.0025218,                   0,           0.0025829,           0.0025829,           0.0025829
                 415,            0.021325,           0.0061261,                   0,             0.98688,             0.98511,             0.99048,              0.8463,             0.01286,           0.0025202,                   0,           0.0025699,           0.0025699,           0.0025699
                 416,             0.02129,           0.0061223,                   0,             0.98686,             0.98513,              0.9905,             0.84661,            0.012851,           0.0025189,                   0,            0.002557,            0.002557,            0.002557
                 417,            0.021472,           0.0059845,                   0,             0.98686,             0.98513,             0.99149,             0.84747,            0.012842,           0.0025177,                   0,           0.0025443,           0.0025443,           0.0025443
                 418,            0.021049,            0.005948,                   0,             0.98653,             0.98549,             0.99151,             0.84689,             0.01283,           0.0025161,                   0,           0.0025317,           0.0025317,           0.0025317
                 419,            0.021003,           0.0060674,                   0,             0.98618,             0.98549,              0.9915,             0.84779,             0.01282,           0.0025145,                   0,           0.0025193,           0.0025193,           0.0025193
                 420,            0.021144,           0.0059309,                   0,             0.98618,             0.98549,             0.99149,             0.84708,             0.01281,            0.002513,                   0,            0.002507,            0.002507,            0.002507
                 421,             0.02131,           0.0060561,                   0,             0.98618,             0.98549,             0.99148,             0.84717,            0.012801,           0.0025115,                   0,           0.0024948,           0.0024948,           0.0024948
                 422,            0.021147,            0.006019,                   0,             0.98618,             0.98549,             0.99145,             0.84752,            0.012792,           0.0025103,                   0,           0.0024827,           0.0024827,           0.0024827
                 423,            0.020852,           0.0060254,                   0,             0.98618,             0.98549,             0.99143,             0.84857,            0.012783,           0.0025088,                   0,           0.0024708,           0.0024708,           0.0024708
                 424,            0.021021,           0.0059225,                   0,             0.98618,             0.98549,              0.9914,             0.84869,            0.012774,           0.0025074,                   0,           0.0024591,           0.0024591,           0.0024591
                 425,            0.020874,           0.0057792,                   0,             0.98618,             0.98549,             0.99139,             0.84884,            0.012767,            0.002506,                   0,           0.0024475,           0.0024475,           0.0024475
                 426,            0.020806,           0.0059942,                   0,             0.98618,             0.98549,             0.99141,             0.84875,            0.012757,           0.0025045,                   0,            0.002436,            0.002436,            0.002436
                 427,            0.020854,            0.005965,                   0,             0.98618,             0.98549,             0.99135,             0.84898,            0.012748,           0.0025031,                   0,           0.0024246,           0.0024246,           0.0024246
                 428,            0.020455,           0.0058471,                   0,             0.98584,             0.98583,             0.99141,             0.84901,            0.012739,           0.0025017,                   0,           0.0024134,           0.0024134,           0.0024134
                 429,            0.020662,            0.006071,                   0,             0.98584,             0.98583,             0.99143,             0.84889,            0.012731,           0.0025004,                   0,           0.0024024,           0.0024024,           0.0024024
                 430,            0.020421,            0.005903,                   0,             0.98584,             0.98584,             0.99149,             0.84874,            0.012723,           0.0024993,                   0,           0.0023915,           0.0023915,           0.0023915
                 431,            0.020899,            0.006067,                   0,             0.98584,             0.98584,             0.99154,             0.84891,            0.012718,           0.0024981,                   0,           0.0023807,           0.0023807,           0.0023807
                 432,            0.020121,           0.0058982,                   0,             0.98584,             0.98584,             0.99157,             0.84919,            0.012709,           0.0024968,                   0,           0.0023701,           0.0023701,           0.0023701
                 433,            0.020404,           0.0059723,                   0,             0.98584,             0.98584,             0.99161,             0.84927,            0.012705,           0.0024957,                   0,           0.0023596,           0.0023596,           0.0023596
                 434,            0.020392,           0.0058557,                   0,             0.98584,             0.98584,             0.99168,             0.84941,            0.012696,           0.0024946,                   0,           0.0023492,           0.0023492,           0.0023492
                 435,            0.020679,            0.005958,                   0,             0.98584,             0.98584,             0.99172,             0.84948,            0.012686,           0.0024933,                   0,            0.002339,            0.002339,            0.002339
                 436,            0.020519,           0.0058938,                   0,             0.98584,             0.98584,             0.99176,             0.84945,            0.012677,           0.0024922,                   0,            0.002329,            0.002329,            0.002329
                 437,            0.020454,           0.0059548,                   0,             0.98584,             0.98584,             0.99183,             0.84942,             0.01267,            0.002491,                   0,           0.0023191,           0.0023191,           0.0023191
                 438,            0.020367,           0.0060313,                   0,             0.98584,             0.98584,             0.99186,             0.85008,             0.01266,           0.0024897,                   0,           0.0023093,           0.0023093,           0.0023093
                 439,            0.020774,           0.0058468,                   0,             0.98584,             0.98583,             0.99192,             0.84997,            0.012653,           0.0024885,                   0,           0.0022997,           0.0022997,           0.0022997
                 440,            0.020644,           0.0059501,                   0,              0.9855,             0.98619,             0.99198,             0.85067,            0.012646,           0.0024877,                   0,           0.0022902,           0.0022902,           0.0022902
                 441,            0.020562,           0.0058511,                   0,             0.98751,             0.98442,             0.99241,             0.85033,            0.012635,           0.0024865,                   0,           0.0022809,           0.0022809,           0.0022809
                 442,            0.020475,            0.005826,                   0,             0.98753,             0.98442,             0.99244,             0.85094,            0.012624,           0.0024853,                   0,           0.0022717,           0.0022717,           0.0022717
                 443,             0.02053,           0.0058592,                   0,             0.98757,              0.9844,             0.99245,             0.85115,            0.012613,           0.0024842,                   0,           0.0022627,           0.0022627,           0.0022627
                 444,            0.020708,           0.0059993,                   0,             0.98482,             0.98721,             0.99244,             0.85064,            0.012602,           0.0024832,                   0,           0.0022538,           0.0022538,           0.0022538
                 445,            0.020864,           0.0058338,                   0,             0.98585,             0.98619,             0.99246,             0.85149,            0.012592,            0.002482,                   0,           0.0022451,           0.0022451,           0.0022451
                 446,            0.020339,            0.005876,                   0,             0.98585,             0.98619,             0.99247,             0.85142,            0.012583,           0.0024809,                   0,           0.0022365,           0.0022365,           0.0022365
                 447,            0.020248,           0.0056684,                   0,              0.9855,             0.98655,             0.99247,             0.85166,            0.012576,           0.0024801,                   0,            0.002228,            0.002228,            0.002228
                 448,            0.020581,           0.0057994,                   0,             0.98514,              0.9869,             0.99246,             0.85155,            0.012568,            0.002479,                   0,           0.0022197,           0.0022197,           0.0022197
                 449,            0.020335,            0.005956,                   0,             0.98516,             0.98687,             0.99246,             0.85168,            0.012559,           0.0024781,                   0,           0.0022116,           0.0022116,           0.0022116
                 450,            0.020236,           0.0058543,                   0,              0.9855,             0.98655,             0.99249,             0.85196,            0.012551,           0.0024771,                   0,           0.0022036,           0.0022036,           0.0022036
                 451,            0.020429,           0.0057365,                   0,             0.98551,              0.9869,             0.99255,             0.85223,            0.012542,           0.0024761,                   0,           0.0021958,           0.0021958,           0.0021958
                 452,            0.020124,           0.0059917,                   0,             0.98585,             0.98655,             0.99254,             0.85185,            0.012537,           0.0024752,                   0,           0.0021881,           0.0021881,           0.0021881
                 453,            0.020174,           0.0059083,                   0,             0.98586,             0.98689,              0.9926,               0.852,            0.012527,           0.0024738,                   0,           0.0021805,           0.0021805,           0.0021805
                 454,            0.019972,           0.0057766,                   0,             0.98586,             0.98688,             0.99261,             0.85204,            0.012519,           0.0024728,                   0,           0.0021732,           0.0021732,           0.0021732
                 455,            0.019823,           0.0056994,                   0,             0.98585,             0.98684,             0.99272,             0.85195,            0.012511,           0.0024714,                   0,           0.0021659,           0.0021659,           0.0021659
                 456,            0.020105,           0.0057196,                   0,             0.98583,              0.9869,             0.99274,             0.85216,            0.012501,           0.0024703,                   0,           0.0021588,           0.0021588,           0.0021588
                 457,            0.020316,           0.0058778,                   0,             0.98581,              0.9869,             0.99272,             0.85279,            0.012495,           0.0024692,                   0,           0.0021519,           0.0021519,           0.0021519
                 458,            0.020431,           0.0058055,                   0,             0.98575,              0.9869,             0.99277,             0.85291,            0.012486,           0.0024684,                   0,           0.0021451,           0.0021451,           0.0021451
                 459,             0.01983,           0.0057315,                   0,              0.9855,              0.9869,             0.99276,             0.85231,            0.012477,           0.0024672,                   0,           0.0021385,           0.0021385,           0.0021385
                 460,            0.019748,           0.0056115,                   0,             0.98516,             0.98724,             0.99279,              0.8527,            0.012471,           0.0024663,                   0,            0.002132,            0.002132,            0.002132
                 461,            0.020074,           0.0057742,                   0,              0.9855,              0.9869,              0.9928,             0.85311,            0.012463,           0.0024654,                   0,           0.0021257,           0.0021257,           0.0021257
                 462,            0.019892,           0.0057206,                   0,              0.9855,              0.9869,             0.99284,             0.85304,            0.012455,           0.0024646,                   0,           0.0021195,           0.0021195,           0.0021195
                 463,            0.020354,           0.0058321,                   0,              0.9855,              0.9869,             0.99285,             0.85276,            0.012447,           0.0024638,                   0,           0.0021135,           0.0021135,           0.0021135
                 464,            0.019725,           0.0057578,                   0,             0.98551,             0.98725,             0.99289,             0.85275,            0.012439,           0.0024629,                   0,           0.0021076,           0.0021076,           0.0021076
                 465,            0.019774,           0.0058253,                   0,              0.9855,              0.9869,              0.9929,             0.85284,            0.012434,           0.0024624,                   0,           0.0021019,           0.0021019,           0.0021019
                 466,            0.020106,           0.0058286,                   0,              0.9855,              0.9869,             0.99289,              0.8528,            0.012426,           0.0024619,                   0,           0.0020963,           0.0020963,           0.0020963
                 467,            0.020067,           0.0057381,                   0,              0.9855,              0.9869,             0.99291,             0.85227,            0.012418,           0.0024612,                   0,           0.0020909,           0.0020909,           0.0020909
                 468,            0.019907,           0.0057165,                   0,              0.9855,              0.9869,             0.99292,             0.85271,             0.01241,           0.0024604,                   0,           0.0020857,           0.0020857,           0.0020857
                 469,            0.019853,           0.0057625,                   0,              0.9855,              0.9869,             0.99294,             0.85279,            0.012402,           0.0024597,                   0,           0.0020806,           0.0020806,           0.0020806
                 470,            0.019953,           0.0058394,                   0,             0.98549,              0.9869,             0.99295,              0.8528,            0.012392,           0.0024588,                   0,           0.0020756,           0.0020756,           0.0020756
                 471,            0.019828,           0.0058136,                   0,              0.9855,              0.9869,             0.99295,              0.8533,            0.012385,           0.0024583,                   0,           0.0020709,           0.0020709,           0.0020709
                 472,            0.019925,           0.0057998,                   0,             0.98514,             0.98726,             0.99294,             0.85316,            0.012377,           0.0024578,                   0,           0.0020662,           0.0020662,           0.0020662
                 473,            0.019844,           0.0058265,                   0,             0.98551,             0.98723,             0.99296,             0.85319,            0.012369,           0.0024571,                   0,           0.0020617,           0.0020617,           0.0020617
                 474,            0.019566,           0.0057574,                   0,              0.9855,              0.9869,             0.99296,             0.85342,            0.012364,           0.0024568,                   0,           0.0020574,           0.0020574,           0.0020574
                 475,            0.019886,           0.0057558,                   0,              0.9855,              0.9869,             0.99297,             0.85327,            0.012358,           0.0024563,                   0,           0.0020533,           0.0020533,           0.0020533
                 476,            0.019651,           0.0056793,                   0,              0.9855,              0.9869,             0.99296,             0.85336,             0.01235,           0.0024558,                   0,           0.0020492,           0.0020492,           0.0020492
                 477,            0.019704,           0.0056367,                   0,             0.98551,             0.98721,             0.99297,              0.8534,            0.012343,           0.0024551,                   0,           0.0020454,           0.0020454,           0.0020454
                 478,            0.020302,           0.0058263,                   0,             0.98542,             0.98726,             0.99299,             0.85345,            0.012335,           0.0024544,                   0,           0.0020417,           0.0020417,           0.0020417
                 479,             0.01989,           0.0058628,                   0,             0.98549,             0.98726,             0.99299,             0.85371,            0.012329,            0.002454,                   0,           0.0020382,           0.0020382,           0.0020382
                 480,            0.020043,           0.0055291,                   0,             0.98551,             0.98689,             0.99301,              0.8538,            0.012321,           0.0024534,                   0,           0.0020348,           0.0020348,           0.0020348
                 481,            0.019468,           0.0056792,                   0,             0.98551,             0.98717,             0.99302,             0.85445,            0.012314,           0.0024525,                   0,           0.0020315,           0.0020315,           0.0020315
                 482,            0.019766,           0.0059469,                   0,             0.98551,             0.98689,             0.99289,             0.85532,            0.012308,           0.0024518,                   0,           0.0020285,           0.0020285,           0.0020285
                 483,            0.019854,           0.0056502,                   0,             0.98551,             0.98689,             0.99289,             0.85503,            0.012301,           0.0024509,                   0,           0.0020256,           0.0020256,           0.0020256
                 484,            0.019906,           0.0056939,                   0,             0.98481,             0.98726,             0.99304,             0.85533,            0.012293,           0.0024504,                   0,           0.0020228,           0.0020228,           0.0020228
                 485,            0.019914,           0.0057491,                   0,              0.9848,             0.98726,             0.99303,             0.85541,            0.012287,           0.0024497,                   0,           0.0020202,           0.0020202,           0.0020202
                 486,            0.019624,           0.0056952,                   0,              0.9848,             0.98726,             0.99304,             0.85528,            0.012282,           0.0024491,                   0,           0.0020178,           0.0020178,           0.0020178
                 487,            0.019476,           0.0057155,                   0,             0.98481,             0.98726,             0.99305,             0.85611,            0.012275,           0.0024485,                   0,           0.0020155,           0.0020155,           0.0020155
                 488,            0.020029,           0.0058254,                   0,             0.98481,             0.98726,             0.99304,             0.85471,             0.01227,           0.0024482,                   0,           0.0020133,           0.0020133,           0.0020133
                 489,            0.019549,           0.0057629,                   0,             0.98481,             0.98726,             0.99305,             0.85594,            0.012262,           0.0024474,                   0,           0.0020114,           0.0020114,           0.0020114
                 490,             0.01956,           0.0057559,                   0,             0.98482,             0.98726,             0.99305,             0.85532,            0.012258,           0.0024472,                   0,           0.0020095,           0.0020095,           0.0020095
                 491,            0.019695,            0.005572,                   0,             0.98482,             0.98724,             0.99305,             0.85542,            0.012252,           0.0024467,                   0,           0.0020079,           0.0020079,           0.0020079
                 492,            0.019403,           0.0057296,                   0,             0.98619,             0.98606,             0.99304,             0.85563,            0.012245,           0.0024461,                   0,           0.0020064,           0.0020064,           0.0020064
                 493,            0.019397,           0.0057859,                   0,             0.98617,             0.98619,             0.99304,             0.85575,            0.012237,           0.0024456,                   0,           0.0020051,           0.0020051,           0.0020051
                 494,            0.019327,           0.0057655,                   0,             0.98618,             0.98619,             0.99305,             0.85572,            0.012229,           0.0024451,                   0,           0.0020039,           0.0020039,           0.0020039
                 495,            0.019753,           0.0056177,                   0,             0.98636,             0.98619,             0.99305,             0.85588,             0.01222,           0.0024445,                   0,           0.0020028,           0.0020028,           0.0020028
                 496,            0.019979,           0.0057362,                   0,             0.98603,             0.98619,             0.99304,             0.85583,            0.012214,           0.0024444,                   0,            0.002002,            0.002002,            0.002002
                 497,            0.019908,           0.0058409,                   0,             0.98482,             0.98725,             0.99304,              0.8566,            0.012208,           0.0024442,                   0,           0.0020013,           0.0020013,           0.0020013
                 498,            0.020197,            0.005797,                   0,             0.98482,             0.98725,             0.99304,             0.85644,            0.012203,            0.002444,                   0,           0.0020007,           0.0020007,           0.0020007
                 499,             0.01976,           0.0057082,                   0,             0.98482,             0.98725,             0.99306,             0.85658,            0.012197,           0.0024436,                   0,           0.0020003,           0.0020003,           0.0020003
